# A list of websites targeted at people/organizations in the USA.
bbb.org/us,orgs
doctor.webmd.com/practice,orgs
federalregister.gov/documents,gov
govinfo.gov/content,gov
gov/uploadedfiles,gov
vault.fbi.gov,gov
